i1,i2,i3,j1,j2,j3,k1,ku,nvr,pack_c,X,time,peak,backend
197,1,1,32,32,16,16,16,1,1,[197; 1; 1; 32; 32; 16; 16; 16; 1; 1],0.005515192126040347,0.039189413155098794,tvm
197,197,1,192,64,32,6,3,2,1,[197; 197; 1; 192; 64; 32; 6; 3; 2; 1],0.0009221327336490504,0.23438832065081136,tvm
197,197,1,192,16,16,24,24,1,0,[197; 197; 1; 192; 16; 16; 24; 24; 1; 0],0.0013758880313616828,0.15708919470957036,tvm
197,197,1,128,128,64,6,2,4,1,[197; 197; 1; 128; 128; 64; 6; 2; 4; 1],0.0010497912026039558,0.20588583931835705,tvm
197,197,1,96,16,16,24,8,1,0,[197; 197; 1; 96; 16; 16; 24; 8; 1; 0],0.001382260585160111,0.15636497573437433,tvm
197,197,1,96,96,48,12,1,3,1,[197; 197; 1; 96; 96; 48; 12; 1; 3; 1],0.0011746951713575982,0.18399423793268224,tvm
197,197,1,192,64,16,16,16,1,1,[197; 197; 1; 192; 64; 16; 16; 16; 1; 1],0.0010207828354396042,0.2117366548038227,tvm
197,197,1,48,48,16,2,2,1,1,[197; 197; 1; 48; 48; 16; 2; 2; 1; 1],0.0024987787492136704,0.08649711100879102,tvm
197,197,1,32,16,16,4,2,1,1,[197; 197; 1; 32; 16; 16; 4; 2; 1; 1],0.002272501047627884,0.09510980999667937,tvm
197,197,1,192,192,16,8,8,1,1,[197; 197; 1; 192; 192; 16; 8; 8; 1; 1],0.0024514035940228496,0.08816873051183437,tvm
197,1,1,192,192,96,12,12,6,0,[197; 1; 1; 192; 192; 96; 12; 12; 6; 0],0.0020775028115167515,0.10403699174748389,tvm
197,197,1,192,192,96,16,2,6,1,[197; 197; 1; 192; 192; 96; 16; 2; 6; 1],0.0022528259996761335,0.09594045118806989,tvm
197,197,1,64,64,32,12,6,2,1,[197; 197; 1; 64; 64; 32; 12; 6; 2; 1],0.0011909485701835365,0.18148318766093657,tvm
197,197,1,64,64,64,4,1,4,1,[197; 197; 1; 64; 64; 64; 4; 1; 4; 1],0.001690116201643832,0.12788300748015116,tvm
