kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
8,8,8,2,512,128,8,1,[8; 8; 8; 2; 512; 128; 8; 1],0.01719029850210063,0.40665417565683554,tvm
2,1,64,1,512,128,8,1,[2; 1; 64; 1; 512; 128; 8; 1],0.02774744326598011,0.25193336191941734,tvm
1,1,64,1,512,128,8,1,[1; 1; 64; 1; 512; 128; 8; 1],0.05197541095549241,0.13449641932899345,tvm
2,2,8,2,512,64,4,1,[2; 2; 8; 2; 512; 64; 4; 1],0.027124607237055898,0.2577182631834272,tvm
64,16,32,4,512,64,4,1,[64; 16; 32; 4; 512; 64; 4; 1],0.013860729624866508,0.5043390107058662,tvm
7,7,64,4,64,64,4,1,[7; 7; 64; 4; 64; 64; 4; 1],0.017324097498203628,0.403513468299952,tvm
7,7,32,2,128,64,4,1,[7; 7; 32; 2; 128; 64; 4; 1],0.015329121379181743,0.45602787620694113,tvm
32,8,16,4,512,64,4,1,[32; 8; 16; 4; 512; 64; 4; 1],0.012984035245608538,0.5383924592341967,tvm
14,2,32,1,256,128,8,1,[14; 2; 32; 1; 256; 128; 8; 1],0.014739999125595205,0.47425421176097854,tvm
4,2,64,2,256,64,4,1,[4; 2; 64; 2; 256; 64; 4; 1],0.01674519713560585,0.417463384280053,tvm
8,1,32,4,512,64,4,1,[8; 1; 32; 4; 512; 64; 4; 1],0.01656651600205805,0.42196601058413485,tvm
16,8,16,4,512,64,4,1,[16; 8; 16; 4; 512; 64; 4; 1],0.013980436371639371,0.5000206346096296,tvm
4,4,16,4,512,64,4,1,[4; 4; 16; 4; 512; 64; 4; 1],0.019028340131626464,0.3673734344830185,tvm
14,7,64,2,256,64,4,1,[14; 7; 64; 2; 256; 64; 4; 1],0.013676855247467756,0.5111194452365756,tvm
14,14,64,2,256,64,4,1,[14; 14; 64; 2; 256; 64; 4; 1],0.013591685870778747,0.5143222653266147,tvm
8,8,64,1,512,128,8,1,[8; 8; 64; 1; 512; 128; 8; 1],0.012923023488838226,0.5409343001430318,tvm
14,7,16,2,512,64,4,1,[14; 7; 16; 2; 512; 64; 4; 1],0.013988146500196308,0.4997450281614196,tvm
14,2,64,2,512,16,1,1,[14; 2; 64; 2; 512; 16; 1; 1],0.019254905622801743,0.3630506845169097,tvm
64,64,16,4,128,64,4,1,[64; 64; 16; 4; 128; 64; 4; 1],0.018141200504032895,0.38533870264609205,tvm
16,2,32,8,32,32,2,1,[16; 2; 32; 8; 32; 32; 2; 1],0.01743093237746507,0.40104031817047736,tvm
64,8,32,4,256,32,2,1,[64; 8; 32; 4; 256; 32; 2; 1],0.021021378255682066,0.33254273728589306,tvm
14,7,32,16,256,16,1,1,[14; 7; 32; 16; 256; 16; 1; 1],0.022750199743313715,0.30727232048682024,tvm
56,8,4,4,512,32,2,1,[56; 8; 4; 4; 512; 32; 2; 1],0.014002885989611968,0.49921899470241843,tvm
28,28,4,4,64,64,4,1,[28; 28; 4; 4; 64; 64; 4; 1],0.014992787997471169,0.46625795468099424,tvm
28,14,4,2,512,128,8,1,[28; 14; 4; 2; 512; 128; 8; 1],0.015787434749654494,0.44278926738364843,tvm
56,2,32,8,512,16,1,1,[56; 2; 32; 8; 512; 16; 1; 1],0.020332755491835997,0.3438051802409906,tvm
28,2,16,4,512,16,1,1,[28; 2; 16; 4; 512; 16; 1; 1],0.020245900872396305,0.345280099449547,tvm
28,7,16,2,256,64,4,1,[28; 7; 16; 2; 256; 64; 4; 1],0.018318076370633207,0.38161794531403753,tvm
28,7,8,4,256,64,4,1,[28; 7; 8; 4; 256; 64; 4; 1],0.014078396881814115,0.4965413836071571,tvm
7,7,8,4,256,64,4,1,[7; 7; 8; 4; 256; 64; 4; 1],0.017723778248182498,0.39441402215599913,tvm
32,32,4,4,256,64,4,1,[32; 32; 4; 4; 256; 64; 4; 1],0.016176006742171012,0.43215280372271025,tvm
14,14,4,2,256,64,4,1,[14; 14; 4; 2; 256; 64; 4; 1],0.019994092246633954,0.3496286093130101,tvm
8,8,16,8,512,16,1,1,[8; 8; 16; 8; 512; 16; 1; 1],0.020532086127786897,0.34046743341905883,tvm
16,2,32,4,128,32,2,1,[16; 2; 32; 4; 128; 32; 2; 1],0.01769398312899284,0.39507818085415874,tvm
28,14,16,16,512,16,1,1,[28; 14; 16; 16; 512; 16; 1; 1],0.020925848875776865,0.3340608406456891,tvm
32,8,4,2,512,64,4,1,[32; 8; 4; 2; 512; 64; 4; 1],0.01657757662178483,0.42168447331923914,tvm
8,8,64,1,32,32,2,1,[8; 8; 64; 1; 32; 32; 2; 1],0.019076104115811177,0.3664535810995393,tvm
56,14,8,4,256,64,4,1,[56; 14; 8; 4; 256; 64; 4; 1],0.012604627627297305,0.5545984279240129,tvm
16,4,64,1,128,64,4,1,[16; 4; 64; 1; 128; 64; 4; 1],0.015728475875221193,0.4444490821694672,tvm
16,8,16,4,512,16,1,1,[16; 8; 16; 4; 512; 16; 1; 1],0.016843500750837848,0.41502694541210133,tvm
4,4,32,1,512,32,2,1,[4; 4; 32; 1; 512; 32; 2; 1],0.02598232449963689,0.26904854747558715,tvm
28,7,64,2,128,128,8,1,[28; 7; 64; 2; 128; 128; 8; 1],0.018589906496345066,0.3760377529623971,tvm
16,2,2,2,512,64,4,1,[16; 2; 2; 2; 512; 64; 4; 1],0.017404111495125107,0.4016583477200033,tvm
56,28,32,2,64,64,4,1,[56; 28; 32; 2; 64; 64; 4; 1],0.019734794754185714,0.354222415471739,tvm
16,4,32,4,256,32,2,1,[16; 4; 32; 4; 256; 32; 2; 1],0.017177326750243083,0.40696126750734024,tvm
56,28,16,8,64,32,2,1,[56; 28; 16; 8; 64; 32; 2; 1],0.015969437750754878,0.43774281698403716,tvm
