kc,ku,mc,mr,nc,nr,nvr,pack_c,X,time,peak,backend
64,16,64,4,512,64,4,1,[64; 16; 64; 4; 512; 64; 4; 1],0.0058487581882218365,0.6829783536169214,tvm
128,8,32,4,1024,64,4,1,[128; 8; 32; 4; 1024; 64; 4; 1],0.006079121500079054,0.6570974503541822,tvm
128,1,64,4,1024,64,4,1,[128; 1; 64; 4; 1024; 64; 4; 1],0.0061384759392240085,0.6507438129015799,tvm
128,2,16,4,32,32,2,1,[128; 2; 16; 4; 32; 32; 2; 1],0.006466544502472971,0.6177294900804613,tvm
128,4,16,4,64,32,2,1,[128; 4; 16; 4; 64; 32; 2; 1],0.006501346317236312,0.6144227738652924,tvm
128,1,8,4,256,32,2,1,[128; 1; 8; 4; 256; 32; 2; 1],0.006221740470209625,0.6420350153179327,tvm
64,1,64,4,32,32,2,1,[64; 1; 64; 4; 32; 32; 2; 1],0.006861136127554346,0.5822031750766481,tvm
128,32,32,4,64,32,2,1,[128; 32; 32; 4; 64; 32; 2; 1],0.006557458247698378,0.6091651806547616,tvm
32,1,16,8,32,32,2,1,[32; 1; 16; 8; 32; 32; 2; 1],0.006741303754097316,0.5925523287194059,tvm
32,1,8,8,32,32,2,1,[32; 1; 8; 8; 32; 32; 2; 1],0.00678546262497548,0.5886960784946734,tvm
128,32,4,4,32,32,2,1,[128; 32; 4; 4; 32; 32; 2; 1],0.006516029250633437,0.6130382606411592,tvm
64,16,16,4,128,32,2,1,[64; 16; 16; 4; 128; 32; 2; 1],0.007060889249260072,0.5657326006797004,tvm
128,32,64,4,128,32,2,1,[128; 32; 64; 4; 128; 32; 2; 1],0.0073999759333673865,0.5398092202007327,tvm
64,2,32,4,32,32,2,1,[64; 2; 32; 4; 32; 32; 2; 1],0.007832558432710357,0.5099962256793489,tvm
32,1,16,8,256,32,2,1,[32; 1; 16; 8; 256; 32; 2; 1],0.006816037312091794,0.5860553654846897,tvm
128,16,64,4,256,32,2,1,[128; 16; 64; 4; 256; 32; 2; 1],0.007370553561486304,0.54196407430892,tvm
128,4,32,4,512,32,2,1,[128; 4; 32; 4; 512; 32; 2; 1],0.0072933284973260015,0.5477026353001643,tvm
128,16,8,4,128,32,2,1,[128; 16; 8; 4; 128; 32; 2; 1],0.007273416871612426,0.5492020199867481,tvm
128,8,4,4,128,32,2,1,[128; 8; 4; 4; 128; 32; 2; 1],0.007196169121016283,0.5550974651817385,tvm
64,8,32,4,32,32,2,1,[64; 8; 32; 4; 32; 32; 2; 1],0.006970257687498815,0.5730886026293582,tvm
128,32,8,4,512,32,2,1,[128; 32; 8; 4; 512; 32; 2; 1],0.006244962252822006,0.6396476193735436,tvm
32,2,32,8,64,32,2,1,[32; 2; 32; 8; 64; 32; 2; 1],0.00617724153198651,0.6466600370749371,tvm
64,16,64,4,32,32,2,1,[64; 16; 64; 4; 32; 32; 2; 1],0.007045336184091866,0.5669814943841652,tvm
64,8,8,4,128,32,2,1,[64; 8; 8; 4; 128; 32; 2; 1],0.00623656496827607,0.640508879233151,tvm
32,1,64,8,512,32,2,1,[32; 1; 64; 8; 512; 32; 2; 1],0.006304693626589142,0.633587526164426,tvm
128,128,16,8,128,32,2,1,[128; 128; 16; 8; 128; 32; 2; 1],0.008943334622017574,0.44665389442781256,tvm
64,32,8,4,512,32,2,1,[64; 32; 8; 4; 512; 32; 2; 1],0.006224054875929141,0.6417962755347524,tvm
128,16,32,4,1024,32,2,1,[128; 16; 32; 4; 1024; 32; 2; 1],0.006336993370496202,0.6303581216753669,tvm
128,2,64,4,1024,32,2,1,[128; 2; 64; 4; 1024; 32; 2; 1],0.006137261843832675,0.6508725454022106,tvm
64,4,8,4,512,32,2,1,[64; 4; 8; 4; 512; 32; 2; 1],0.00610550065539428,0.6542584242564915,tvm
64,16,4,4,512,32,2,1,[64; 16; 4; 4; 512; 32; 2; 1],0.006012282279698411,0.6644024768403946,tvm
